Order ID,Order Date,Customer Name,Order Status,Delivery Date,Shipment Mode,Order Value,Product Description,Project Code,Tracking ID,Customer Email,Shipping Address,Payment Status,Order Total,Tracking URL,Order Priority,Customer Rating,Product ID,Shipping Cost,Return Status,Discount Applied,Payment Method,Coupon Code,Billing Address,Gift Option,Estimated Delivery Date,Shipping Carrier,Tracking Status
X8G50LTJXB,2023-12-10,Customer_CR25K,Shipped,2023-12-15,Sea,205.32,Product_3ECVF,B8QF9,WV7VS4TZ,WZYIK@example.com,"QMB4VESZLT Street, City, Country",Unpaid,598.4,www.example.com/UYJTO,Medium,5,AY5EPCNF,37.68,Not Returned,Yes,Credit Card,CODE8483,"IVP9N8WORH Street, City, Country",No,2023-12-10,DHL,Delivered
Z3G2NMQKTG,2023-12-15,Customer_LR9OP,Processing,2023-12-10,Land,265.43,Product_CWLCP,NJK1M,UHR1KJRK,HBBTJ@example.com,"A9W1OP70ZW Street, City, Country",Unpaid,562.18,www.example.com/RNX9E,High,4,NGOSVPF6,14.45,Not Returned,Yes,Credit Card,CODE5465,"6KXOG1ETX6 Street, City, Country",Yes,2023-12-10,DHL,Out for Delivery
X4W21FZ36W,2023-12-01,Customer_6PYA4,Shipped,2023-12-20,Sea,388.55,Product_4W3Z4,FTD2R,0ZOIVLX9,S7Q4Q@example.com,"FV2R4T88MB Street, City, Country",Unpaid,717.49,www.example.com/MEPG9,High,3,6QERTPXG,24.97,Returned,No,Credit Card,CODE2981,"W18H0KGTJQ Street, City, Country",No,2023-12-20,DHL,Out for Delivery
WT3SY1RGDH,2023-12-15,Customer_TVC58,Processing,2023-12-20,Land,283.85,Product_8CNZH,GX4YU,5YSYCUC1,I1ZPJ@example.com,"3WWALQD56P Street, City, Country",Unpaid,481.07,www.example.com/KZSSX,Medium,1,2HLL7602,5.55,Returned,Yes,Bank Transfer,CODE3009,"4FOZE2XLL9 Street, City, Country",No,2023-12-15,DHL,Delivered
S4SSZYATN3,2023-12-15,Customer_1Z74N,Shipped,2023-12-15,Air,298.82,Product_RM3BI,T5HVC,YNPK9W6K,A5AK6@example.com,"2AX8G2X0D7 Street, City, Country",Paid,678.33,www.example.com/E9JIT,High,1,CA4506FO,14.51,Returned,Yes,PayPal,CODE5320,"A1SEMGH3M2 Street, City, Country",Yes,2023-12-10,FedEx,In Transit
4KRKQJL0JH,2023-12-15,Customer_VGY23,Shipped,2023-12-20,Sea,492.91,Product_WZMH0,CWP58,GSGABUUC,FCREL@example.com,"6L3NP42ODJ Street, City, Country",Paid,285.61,www.example.com/9CKG8,Medium,2,Q6IAPRT5,44.06,Not Returned,Yes,PayPal,CODE7670,"YY7GIXH6WO Street, City, Country",No,2023-12-15,FedEx,Out for Delivery
9E9QX6PA69,2023-12-10,Customer_9M2U6,Shipped,2023-12-15,Air,264.33,Product_JPZMC,G2401,ZNR7RKAC,3AVCH@example.com,"2OHWX4ZY6R Street, City, Country",Unpaid,773.91,www.example.com/EIZZK,Medium,4,EL1XKF86,42.23,Returned,Yes,Credit Card,CODE1999,"MNGBRC5LHH Street, City, Country",Yes,2023-12-20,DHL,Delivered
U62PNZED67,2023-12-15,Customer_L4JZQ,Shipped,2023-12-15,Sea,251.87,Product_R3Y6Z,TDBWQ,T1JEKQE5,7QNMO@example.com,"E3Y1C00BER Street, City, Country",Unpaid,112.98,www.example.com/XWM0O,High,1,VCL49H4Y,45.65,Not Returned,No,Credit Card,CODE1241,"4L2API8S21 Street, City, Country",Yes,2023-12-20,DHL,Delivered
ZACX8OG1MS,2023-12-15,Customer_B0E5V,Processing,2023-12-10,Sea,68.42,Product_IIKQQ,BCZU0,0W11DNW6,92PSP@example.com,"KOJTF1BNKD Street, City, Country",Paid,542.73,www.example.com/XPYIR,Medium,3,GV941I3W,20.81,Returned,Yes,Bank Transfer,CODE5688,"OATCO1SHQR Street, City, Country",No,2023-12-20,DHL,In Transit
O81OMFQ2ST,2023-12-01,Customer_OQZ5Y,Processing,2023-12-15,Air,215.99,Product_CBGNG,J7682,LULMTBBM,RC6VU@example.com,"JRY5FCYDAA Street, City, Country",Unpaid,489.39,www.example.com/M7YYR,Medium,4,RZW7AKGK,47.43,Returned,No,Credit Card,CODE5675,"AY8PMZPBX5 Street, City, Country",No,2023-12-20,FedEx,In Transit
8U17A1MZ2W,2023-12-01,Customer_M8XOC,Delivered,2023-12-20,Sea,152.44,Product_1K3DO,K8KAY,PNJJWFVY,4MMD4@example.com,"NOZ39JCUE4 Street, City, Country",Paid,868.85,www.example.com/UVXAR,Medium,4,B02PZ676,13.26,Returned,No,PayPal,CODE1612,"BMFP9ROIS1 Street, City, Country",No,2023-12-10,FedEx,Delivered
9DQ7XBDQ85,2023-12-01,Customer_D06TL,Delivered,2023-12-15,Sea,385.58,Product_CDHON,PKHF0,S7BYMX0U,HBK04@example.com,"L58RP6NVYQ Street, City, Country",Paid,687.69,www.example.com/7A1SD,Medium,2,GUZ0CD0V,5.01,Not Returned,Yes,Credit Card,CODE6603,"CHFQFLLZR8 Street, City, Country",Yes,2023-12-10,UPS,In Transit
NK7MML7A9I,2023-12-15,Customer_9X6ST,Delivered,2023-12-10,Air,285.32,Product_XB88F,9UJGO,4005CG3J,2NMJ1@example.com,"W6L674GTDT Street, City, Country",Paid,423.31,www.example.com/PQNKN,High,2,R7S0NGMM,22.18,Returned,No,Credit Card,CODE7706,"MVZ0USVOIM Street, City, Country",Yes,2023-12-10,DHL,Delivered
Z57C88PA0N,2023-12-15,Customer_6YNXV,Delivered,2023-12-20,Air,395.06,Product_Y2WRC,L3A1I,ZJDQD0FZ,6OYW0@example.com,"HXG0OR0HAZ Street, City, Country",Unpaid,445.53,www.example.com/1P7UK,High,3,Q1CDWFB5,18.79,Returned,Yes,PayPal,CODE2136,"T56GOLAUVQ Street, City, Country",No,2023-12-10,FedEx,In Transit
KLPT8X4CZR,2023-12-15,Customer_MQ3XX,Delivered,2023-12-20,Land,175.33,Product_EZOIK,1WF6M,5052VZQT,WVMMI@example.com,"NEC8WB2INO Street, City, Country",Paid,138.49,www.example.com/7TKTP,Low,3,783MARLA,45.29,Not Returned,Yes,Credit Card,CODE5717,"685TK2M011 Street, City, Country",Yes,2023-12-10,FedEx,In Transit
LDA3J58MPU,2023-12-01,Customer_R1LIY,Delivered,2023-12-20,Land,275.78,Product_C6L89,5K5DR,LY7OP5LC,9BYN3@example.com,"1IBQNMIITI Street, City, Country",Unpaid,795.05,www.example.com/5JJLV,Low,5,KWU2G6O2,14.92,Returned,No,Bank Transfer,CODE1619,"77P9L4796E Street, City, Country",No,2023-12-15,DHL,Delivered
H3EZ9G5M43,2023-12-10,Customer_SY84T,Processing,2023-12-15,Sea,211.04,Product_8A88I,MZA6E,SC097Z5S,HZ8RX@example.com,"3EF48DM5N2 Street, City, Country",Paid,543.5,www.example.com/WESAX,Low,2,KFLH5DB7,22.98,Not Returned,Yes,Credit Card,CODE5584,"CDDJZVGBQC Street, City, Country",Yes,2023-12-20,DHL,Delivered
2SHQQQ9Z5O,2023-12-15,Customer_ULBCY,Shipped,2023-12-20,Land,160.62,Product_ULD13,CEOIV,J7Y68HSY,QOZZT@example.com,"IX0JT9NX5P Street, City, Country",Unpaid,350.04,www.example.com/G3B19,Low,5,3BGA3HWR,29.7,Returned,Yes,Bank Transfer,CODE2294,"HTOYWZOO6F Street, City, Country",Yes,2023-12-15,DHL,Out for Delivery
88SL8TZOXL,2023-12-15,Customer_JPSM1,Shipped,2023-12-20,Sea,399.97,Product_BMZY8,QXJV7,CGFEV3OO,5YWD1@example.com,"KNBH2G460F Street, City, Country",Paid,717.39,www.example.com/YWFOW,Low,4,0Z95MYLQ,44.92,Not Returned,No,PayPal,CODE5230,"KJFM9JHCAA Street, City, Country",No,2023-12-20,UPS,Out for Delivery
K1P9OAR1T0,2023-12-01,Customer_E31AI,Processing,2023-12-15,Air,434.02,Product_Q2I3E,HUECG,SDYEDYU8,40J76@example.com,"MCWR2CRPMG Street, City, Country",Unpaid,573.18,www.example.com/81COL,High,5,BYL5JCEX,27.42,Not Returned,No,PayPal,CODE3522,"U0N3V6WEXG Street, City, Country",No,2023-12-10,DHL,In Transit
FT6JQ4T2A0,2023-12-01,Customer_BBTSX,Processing,2023-12-10,Air,247.79,Product_JP5L3,932PN,B12EOPBP,0DBA5@example.com,"J98OANMISZ Street, City, Country",Paid,367.98,www.example.com/IBQZ9,Medium,1,139ST04X,24.16,Not Returned,No,PayPal,CODE6607,"KIR5PO3QIL Street, City, Country",Yes,2023-12-15,FedEx,Delivered
O5O3ZRSY8U,2023-12-10,Customer_IE6YB,Shipped,2023-12-20,Land,429.34,Product_SNAZ9,KS4EB,7NPCTOPE,KLJNJ@example.com,"1JSLATRJMR Street, City, Country",Unpaid,924.65,www.example.com/Q1QOQ,High,5,AADH67A9,39.52,Returned,No,Credit Card,CODE3137,"CYBPIZG2XF Street, City, Country",No,2023-12-15,DHL,In Transit
C95Q3VW3QV,2023-12-10,Customer_KIV06,Processing,2023-12-20,Air,329.24,Product_QQ17N,PQM2L,EQMMSP1F,XCMHH@example.com,"R2166V5GZU Street, City, Country",Unpaid,676.99,www.example.com/BF5P7,High,5,3D5OYMXQ,37.22,Not Returned,No,PayPal,CODE1311,"MSOWODC7NB Street, City, Country",No,2023-12-10,UPS,Delivered
H8F3DGJ892,2023-12-15,Customer_QP2X1,Delivered,2023-12-10,Land,317.27,Product_AKLX5,JK7L5,FX99L61W,BTCE0@example.com,"SL82VSJ9V5 Street, City, Country",Paid,331.18,www.example.com/KVQWJ,Medium,2,U99GK0J7,26.01,Not Returned,No,Bank Transfer,CODE5644,"KLPIJ11JKK Street, City, Country",Yes,2023-12-15,FedEx,Delivered
SBCM1NR9V3,2023-12-01,Customer_HGXS4,Processing,2023-12-10,Land,105.75,Product_JGIVV,C1ML6,KW163TCG,H6QSS@example.com,"H056D4SC6M Street, City, Country",Paid,179.01,www.example.com/502KQ,Low,1,1OE7LGRG,49.8,Returned,No,PayPal,CODE4539,"U7L5VX95YW Street, City, Country",Yes,2023-12-20,FedEx,Out for Delivery
DN017XZQCK,2023-12-10,Customer_Y8UOI,Shipped,2023-12-15,Sea,31.86,Product_K5OGZ,YFBAO,TKVGSDZK,2FLZR@example.com,"E94LMW3R6R Street, City, Country",Unpaid,576.15,www.example.com/5SMZX,High,4,8GA13X8A,47.68,Not Returned,Yes,Credit Card,CODE5037,"FVZT3JLHND Street, City, Country",No,2023-12-15,FedEx,Out for Delivery
K75VJTNX77,2023-12-15,Customer_FZRS2,Delivered,2023-12-20,Sea,97.68,Product_6EN1D,3MZBK,EADEX3OZ,GF0XI@example.com,"9P7O3AA7K6 Street, City, Country",Paid,62.16,www.example.com/GK90N,Medium,1,W44H8HQS,23.95,Returned,No,PayPal,CODE3675,"Y2OR3HFQ3F Street, City, Country",No,2023-12-15,FedEx,In Transit
F7HUBIMH01,2023-12-10,Customer_7IUOL,Delivered,2023-12-15,Land,142.74,Product_D49TR,VE0AC,URXVKZIW,N04Y1@example.com,"LB38NFDA12 Street, City, Country",Paid,255.84,www.example.com/Q6YKI,Medium,1,3L5033J2,47.81,Returned,Yes,Credit Card,CODE8597,"VUGJ03IJTX Street, City, Country",Yes,2023-12-20,UPS,In Transit
7FZV54MG0I,2023-12-01,Customer_NP9ND,Shipped,2023-12-15,Sea,146.65,Product_IW0KN,EOEZW,DCBDMFXL,9DVJ5@example.com,"NAN7VHO0CH Street, City, Country",Unpaid,245.38,www.example.com/3UJPF,Low,1,D01BWRJB,19.9,Returned,Yes,Credit Card,CODE8521,"P9UUIDY1MN Street, City, Country",No,2023-12-10,FedEx,In Transit
Z2QW6IBAAG,2023-12-10,Customer_V8ZYK,Processing,2023-12-15,Air,304.8,Product_7PKGM,CCGDR,3ZHTD4DL,46YWK@example.com,"ABC2H6OEEE Street, City, Country",Paid,348.92,www.example.com/ZH4PH,Medium,1,NF777529,36.34,Returned,No,PayPal,CODE6392,"VA3COCMDO0 Street, City, Country",Yes,2023-12-10,DHL,Delivered
1ZOG9L61JV,2023-12-15,Customer_RNCUR,Processing,2023-12-15,Sea,222.1,Product_J45X5,P5UYH,DP4MDA5M,KBEHI@example.com,"FEJPHNX5EZ Street, City, Country",Paid,467.5,www.example.com/XZLPA,High,1,M0I290GS,28.08,Not Returned,No,Bank Transfer,CODE4868,"MRH47A4USI Street, City, Country",Yes,2023-12-15,FedEx,In Transit
7500W4VW7A,2023-12-15,Customer_DYAMN,Processing,2023-12-10,Sea,133.88,Product_TT5RI,R2GO2,1J0QDZ76,Q9NWP@example.com,"Q4OLKUXL3I Street, City, Country",Unpaid,897.44,www.example.com/7FKF4,High,3,AQGZNKJ3,7.84,Returned,Yes,Bank Transfer,CODE9518,"BK3C1KIR18 Street, City, Country",Yes,2023-12-20,FedEx,Delivered
PWZMEBKO84,2023-12-15,Customer_ESME2,Processing,2023-12-10,Air,341.64,Product_TD758,B9089,WO0HY21D,ZE8D7@example.com,"ZO2FNFGCH8 Street, City, Country",Unpaid,819.37,www.example.com/GE5OQ,Low,5,SJLDC0V9,35.09,Returned,No,PayPal,CODE6708,"C45TFYCJPR Street, City, Country",No,2023-12-15,DHL,In Transit
IFTQWCYMBR,2023-12-15,Customer_V5DIN,Processing,2023-12-20,Air,223.47,Product_CXMCK,I96Y5,LY93E5YP,12423@example.com,"RJDDRCA285 Street, City, Country",Unpaid,540.42,www.example.com/JOSUB,Low,4,YMLGKBDK,16.29,Not Returned,Yes,PayPal,CODE2413,"JJZCF3NCCX Street, City, Country",No,2023-12-15,UPS,In Transit
3N32JB8W4L,2023-12-10,Customer_9C9OE,Delivered,2023-12-10,Land,362.2,Product_UCELY,XUCU0,44QVOCM3,EUIZJ@example.com,"MA64AW1AH6 Street, City, Country",Paid,121.26,www.example.com/AGXYM,Low,3,GLX62ZLS,23.43,Not Returned,Yes,PayPal,CODE4644,"47NVII68RK Street, City, Country",No,2023-12-10,DHL,In Transit
993JTY0MCZ,2023-12-10,Customer_S10R8,Delivered,2023-12-15,Air,142.87,Product_SGHX9,KNCOH,4GNTK8Z1,KHZYF@example.com,"IWOWI150IU Street, City, Country",Unpaid,197.18,www.example.com/Z36C0,High,4,03PR8PLB,38.75,Returned,Yes,PayPal,CODE9428,"TJIHUDVOLL Street, City, Country",No,2023-12-20,FedEx,Delivered
TFQ54PNUJA,2023-12-01,Customer_J71VV,Shipped,2023-12-15,Land,259.98,Product_7RDB4,FRKD8,UMY1CZZW,PXM4V@example.com,"QQ4C2K9DUW Street, City, Country",Unpaid,425.97,www.example.com/PU34A,High,3,CB0GUSF6,41.28,Returned,Yes,Credit Card,CODE9846,"92IISF6V7X Street, City, Country",Yes,2023-12-10,UPS,In Transit
UOHRUYYTVO,2023-12-01,Customer_7C0WM,Shipped,2023-12-10,Air,385.31,Product_2CUYN,MKA6F,ZZLC7QF7,N1UGF@example.com,"9LQ78SNQV1 Street, City, Country",Unpaid,478.37,www.example.com/088PU,Medium,1,T0PCQ9F8,32.46,Not Returned,Yes,Bank Transfer,CODE5246,"J52X156V6V Street, City, Country",No,2023-12-20,UPS,Out for Delivery
MZI4F934RH,2023-12-01,Customer_096IO,Processing,2023-12-20,Land,362.34,Product_85ZYV,92BF2,1NXQ78AV,QFS44@example.com,"O6MBJCMFTG Street, City, Country",Paid,560.76,www.example.com/V30OT,Medium,5,URNAN8KU,6.63,Not Returned,No,PayPal,CODE8790,"71UM93NV2G Street, City, Country",Yes,2023-12-20,UPS,Delivered
MOQPDB2YO4,2023-12-15,Customer_P1DBX,Shipped,2023-12-15,Sea,188.67,Product_EO0A4,ZRGX9,LG2TLQT5,BXKJ4@example.com,"ZKSMLYJVEN Street, City, Country",Unpaid,144.83,www.example.com/9VUPY,Low,4,PIO3XAS5,45.11,Returned,No,Credit Card,CODE3855,"SKS8UB3UG1 Street, City, Country",No,2023-12-10,FedEx,In Transit
PJGLC2KT8O,2023-12-01,Customer_DI8IX,Shipped,2023-12-20,Air,226.39,Product_XUILQ,D9LIQ,Z1F6KP10,YMUH1@example.com,"97ZY44GH9J Street, City, Country",Paid,736.16,www.example.com/YX4T9,Medium,4,R7QJY53I,27.66,Not Returned,No,Credit Card,CODE8503,"VNKPF8XR5M Street, City, Country",No,2023-12-15,FedEx,Delivered
DYSEZA4BVN,2023-12-10,Customer_MQS4R,Delivered,2023-12-20,Land,422.06,Product_XHTB6,RY3VD,MTJXV33R,8RRT1@example.com,"QVLPVZ21G2 Street, City, Country",Paid,843.35,www.example.com/864TD,Medium,2,0DTQVM28,48.64,Returned,No,Bank Transfer,CODE9996,"IW1OJN7380 Street, City, Country",No,2023-12-15,FedEx,Out for Delivery
FEOLPLMP5F,2023-12-15,Customer_DN9ZG,Shipped,2023-12-10,Sea,34.23,Product_HWOFI,9TMH7,HYLB6GKA,AA8WU@example.com,"4PYMH5SP8V Street, City, Country",Paid,223.16,www.example.com/ZVX23,Low,4,3L6O7WP6,31.87,Not Returned,Yes,Bank Transfer,CODE4672,"O846FD0ECU Street, City, Country",Yes,2023-12-15,FedEx,In Transit
H04EA1D2IH,2023-12-10,Customer_OKFCP,Delivered,2023-12-10,Land,58.23,Product_7J31U,XMEKE,V5BI1HC8,7HV4Z@example.com,"KN432C82NY Street, City, Country",Paid,542.65,www.example.com/S5AW2,Medium,3,BR6LGSC2,18.82,Not Returned,No,Credit Card,CODE1299,"JCTNC97SPM Street, City, Country",Yes,2023-12-20,FedEx,Out for Delivery
6XGDUQDCFF,2023-12-15,Customer_CGSS9,Shipped,2023-12-10,Air,442.33,Product_XA4SC,UB74D,IZJ1P71X,I0X95@example.com,"XFPJ1F1KPH Street, City, Country",Unpaid,401.42,www.example.com/YGCWY,Medium,2,T2WVEZVI,45.54,Returned,Yes,Bank Transfer,CODE3151,"3898WPEM1L Street, City, Country",No,2023-12-15,FedEx,Delivered
IMM306K0PU,2023-12-15,Customer_K5U8J,Processing,2023-12-15,Land,69.7,Product_VJ95Q,0AH32,TYDKXXD1,76FV3@example.com,"PIX0XN3FHU Street, City, Country",Paid,375.5,www.example.com/9UJOT,High,3,325JG0KP,14.5,Returned,Yes,PayPal,CODE1090,"GIRRJ5HLKN Street, City, Country",No,2023-12-15,DHL,Delivered
A1L5U66XI8,2023-12-10,Customer_7Y1L3,Processing,2023-12-15,Land,76.62,Product_V3B42,NM5HZ,I4O1EJ7X,UZVJO@example.com,"TLF3I8IFPP Street, City, Country",Paid,363.88,www.example.com/U2PC9,High,1,U2WCLY91,49.3,Not Returned,Yes,PayPal,CODE7784,"NJEL5JJIY8 Street, City, Country",Yes,2023-12-15,UPS,Out for Delivery
D7XH6L3DP6,2023-12-10,Customer_AIWS9,Delivered,2023-12-15,Sea,344.09,Product_6VCTX,PP04P,EXK8WC1N,LV3C7@example.com,"DOJ1Q78VRX Street, City, Country",Paid,865.65,www.example.com/ALGZC,Low,5,AK4XI4Z9,11.02,Not Returned,No,Credit Card,CODE4788,"KOSTNJM8R6 Street, City, Country",Yes,2023-12-20,DHL,In Transit
2PLHW6RV1S,2023-12-01,Customer_K2AWM,Processing,2023-12-20,Air,481.79,Product_T23RL,D6DCF,18DV5YUT,6DNZN@example.com,"VU3Q8HOE5Z Street, City, Country",Unpaid,586.5,www.example.com/XBWJ0,Low,5,IM2R3863,22.78,Not Returned,No,Bank Transfer,CODE5541,"IPEKCT6RNG Street, City, Country",Yes,2023-12-10,FedEx,Out for Delivery
2UNG777AY1,2023-12-10,Customer_R68B2,Processing,2023-12-20,Air,166.18,Product_IGKCZ,1R00N,T9ZZ2PVR,DP2TN@example.com,"4MM4ZJTWXW Street, City, Country",Unpaid,130.29,www.example.com/N1FED,High,4,T5NNP6GE,20.31,Not Returned,Yes,Bank Transfer,CODE4000,"0BTVXUVTGB Street, City, Country",No,2023-12-20,FedEx,Out for Delivery
DNNTWCWPS8,2023-12-15,Customer_G2Q8Z,Delivered,2023-12-20,Air,83.62,Product_NNHMP,P47M6,FDPNPT66,4B9RE@example.com,"SRPYWMM9L2 Street, City, Country",Paid,631.98,www.example.com/OEJWO,Medium,4,1323VSMO,39.18,Returned,No,PayPal,CODE7763,"R1506FAVVP Street, City, Country",Yes,2023-12-15,DHL,Delivered
OQZZL2V6SP,2023-12-10,Customer_GBOCD,Delivered,2023-12-15,Air,303.6,Product_BE30E,FULHN,8CALFH9O,KXNWW@example.com,"I3MA87ASDJ Street, City, Country",Paid,985.62,www.example.com/APL2W,Low,5,JCWSMQFF,12.63,Not Returned,Yes,PayPal,CODE1808,"4ES371S86M Street, City, Country",Yes,2023-12-10,UPS,Out for Delivery
PN9BFZJOE1,2023-12-01,Customer_M5CAB,Processing,2023-12-15,Land,231.8,Product_V7D1O,JNBUM,UMYSLWJU,A7NUZ@example.com,"QF384QB16B Street, City, Country",Paid,448.18,www.example.com/A1NYS,High,5,CIU5Z38R,6.71,Returned,Yes,Credit Card,CODE2003,"SB5NJ6I1NF Street, City, Country",No,2023-12-20,FedEx,Delivered
8WRGHOJFCS,2023-12-15,Customer_63DPV,Processing,2023-12-20,Land,320.61,Product_R8OAX,48TSI,WMV6I805,H92BV@example.com,"160HLBPDVF Street, City, Country",Unpaid,895.55,www.example.com/1IO8J,Medium,1,Z2R1OH3M,24.78,Not Returned,No,PayPal,CODE6109,"PMCQBCL7CZ Street, City, Country",No,2023-12-15,DHL,Out for Delivery
UWRD4RSVHI,2023-12-01,Customer_KNIRG,Shipped,2023-12-20,Air,283.8,Product_11OQH,E0Y93,WJVZB79L,ZA1OZ@example.com,"BLPOVKDBJH Street, City, Country",Paid,672.17,www.example.com/11LUK,Low,5,BWH8RMPS,25.22,Not Returned,No,PayPal,CODE1174,"9H33MD7QXE Street, City, Country",Yes,2023-12-20,DHL,Out for Delivery
JORAVCLUP3,2023-12-10,Customer_N8YN2,Delivered,2023-12-20,Sea,72.66,Product_WAI88,KTJEJ,XM4I3G83,B9G6W@example.com,"LEDO2QZK2K Street, City, Country",Paid,269.19,www.example.com/LGY0R,Medium,2,UAD5S2EH,28.08,Not Returned,Yes,Bank Transfer,CODE8779,"7XIQMI1UOH Street, City, Country",No,2023-12-20,UPS,Delivered
571QRPFFI4,2023-12-10,Customer_GAAD5,Delivered,2023-12-15,Air,228.17,Product_VT2S7,99X3N,QMHKAFWR,U47ZA@example.com,"K8KBJ9NBCQ Street, City, Country",Paid,892.71,www.example.com/6J592,Low,5,43FP4KEE,6.93,Returned,No,Credit Card,CODE9240,"NCKZKP9H43 Street, City, Country",Yes,2023-12-15,UPS,Delivered
5GIZRC8JT2,2023-12-01,Customer_DSE0X,Processing,2023-12-20,Air,98.95,Product_RUTVW,HNS3L,7RW2437Z,PA8ZK@example.com,"OXQMVHCU35 Street, City, Country",Paid,74.08,www.example.com/FN08F,High,2,6E1GRWWM,14.57,Returned,No,PayPal,CODE6189,"MJVI26COGZ Street, City, Country",No,2023-12-15,FedEx,In Transit
P1TQEHVZKZ,2023-12-10,Customer_36OSF,Delivered,2023-12-10,Air,346.06,Product_QSJE5,D7IJU,N4ZMBBCO,FWPUR@example.com,"1430HV4QCC Street, City, Country",Paid,460.98,www.example.com/NVWAE,Low,2,B6RQS1E4,11.75,Not Returned,Yes,Credit Card,CODE2527,"MG13CFUXC2 Street, City, Country",No,2023-12-20,DHL,Out for Delivery
U22Q859GXW,2023-12-01,Customer_K969K,Delivered,2023-12-20,Sea,301.76,Product_0R79W,7XKN3,CWD10WGM,VTKT4@example.com,"WLYTFPZ92Y Street, City, Country",Unpaid,733.89,www.example.com/W2TFN,Low,3,D4W49XYA,40.53,Not Returned,No,Bank Transfer,CODE5670,"MA26NUHI48 Street, City, Country",Yes,2023-12-20,FedEx,Out for Delivery
MERFQARDB1,2023-12-10,Customer_XD3MH,Processing,2023-12-20,Air,479.31,Product_2O1K4,G6LCI,OWAT0R4G,8LF29@example.com,"ILSQJMJ3K9 Street, City, Country",Unpaid,966.93,www.example.com/ZDWRB,Medium,3,NWZSBMON,11.06,Returned,Yes,PayPal,CODE3087,"Q02WZFZI8F Street, City, Country",No,2023-12-20,FedEx,In Transit
D8YWO47VR5,2023-12-10,Customer_N9L26,Processing,2023-12-20,Sea,262.79,Product_HG0AH,RSNOP,2AM75RET,BH9VI@example.com,"DPKYFUNO5E Street, City, Country",Paid,225.99,www.example.com/QU4W2,High,4,N4DBCIYW,47.19,Not Returned,Yes,Credit Card,CODE1102,"EAZ12OW8RV Street, City, Country",No,2023-12-10,DHL,Out for Delivery
6ARKHJU84A,2023-12-10,Customer_1DYIC,Processing,2023-12-20,Sea,15.49,Product_PDK9C,BCNBW,DTXJY7HH,ZIAA1@example.com,"GAKPSLZHZJ Street, City, Country",Unpaid,687.31,www.example.com/E5E5J,Low,1,O45BN5IY,23.69,Returned,Yes,Credit Card,CODE8406,"AHAG5Q3AKQ Street, City, Country",No,2023-12-20,DHL,In Transit
ATP49CONQN,2023-12-01,Customer_6P57R,Delivered,2023-12-10,Air,134.69,Product_467RF,BXSSF,G2Q9RZIE,ZQZNJ@example.com,"XL5B7MU577 Street, City, Country",Unpaid,369.82,www.example.com/J8WHU,High,3,VBTMIRU9,10.46,Returned,No,PayPal,CODE1761,"RIHZ4OM4QT Street, City, Country",Yes,2023-12-20,FedEx,In Transit
P7GJBLWH1S,2023-12-10,Customer_4WQ0A,Delivered,2023-12-10,Air,193.09,Product_HTN8A,KEHUQ,WWX7MBSU,EIRMD@example.com,"QNJTG8WEY8 Street, City, Country",Paid,647.09,www.example.com/QJY7P,High,3,YTKLIREH,38.35,Not Returned,Yes,PayPal,CODE5305,"8TXIFNXV9M Street, City, Country",Yes,2023-12-15,UPS,Out for Delivery
ZDZWWUF4ML,2023-12-01,Customer_BJOOU,Delivered,2023-12-15,Land,232.54,Product_YRW5Z,U45JR,1R00EWBH,YJJ78@example.com,"4763WMPO1P Street, City, Country",Unpaid,366.8,www.example.com/RTHF3,Medium,2,EHP12O9V,45.92,Not Returned,Yes,PayPal,CODE9773,"UVYNKB7783 Street, City, Country",Yes,2023-12-15,FedEx,In Transit
BGU3B12ZUU,2023-12-10,Customer_JLQ1U,Processing,2023-12-20,Air,245.86,Product_S8DJX,TXTO5,4VZAIZR1,C78HK@example.com,"GJ625W5GB3 Street, City, Country",Paid,474.92,www.example.com/YFJYR,High,5,5K7KE1PM,40.49,Not Returned,No,PayPal,CODE9537,"ULCHTDLEFJ Street, City, Country",Yes,2023-12-20,DHL,In Transit
VPF3MZ2NQA,2023-12-10,Customer_5I2QY,Processing,2023-12-10,Land,489.85,Product_DBKFX,CHWXM,FWYNH6HW,HIMC3@example.com,"TNG4ZOXMK0 Street, City, Country",Unpaid,638.77,www.example.com/78SW0,Low,1,UDFQ8P3Q,23.4,Returned,No,PayPal,CODE6999,"DXSB2926VH Street, City, Country",Yes,2023-12-20,FedEx,Delivered
WTNUUQHXMW,2023-12-10,Customer_Z2GF5,Processing,2023-12-15,Sea,306.61,Product_GZKVH,2E0SK,49B49N3A,GLBQ7@example.com,"SB4FJVWSHB Street, City, Country",Paid,485.45,www.example.com/UT5OH,Medium,2,4PB2CW1M,15.64,Returned,Yes,Credit Card,CODE9284,"CHTL1WM4H1 Street, City, Country",Yes,2023-12-15,UPS,Delivered
HHU5F4ZKXZ,2023-12-15,Customer_JMDB3,Shipped,2023-12-20,Air,437.15,Product_MW4PA,OTZWY,Q12NTGBQ,NOGMR@example.com,"GTTES420UT Street, City, Country",Unpaid,768.46,www.example.com/JV51R,Low,4,SLBJPVTM,10.82,Not Returned,No,Credit Card,CODE7542,"DNC9GZUKOZ Street, City, Country",No,2023-12-10,FedEx,In Transit
